timestamp,Cockatoo_health_Ashlie,airTemperature,anomaly
2016-04-05 20:00:00,0.03227477626781571,20.6,1
2016-04-05 21:00:00,0.005201501018040626,20.0,1
2016-04-05 22:00:00,0.001957928879208296,19.4,1
2016-04-05 23:00:00,0.004575524409299683,19.4,1
2016-04-06 00:00:00,0.0018174629480562526,18.9,1
2016-04-06 01:00:00,0.004340806856385246,18.3,1
2016-04-06 02:00:00,0.0027430986315639945,18.3,1
2016-04-06 03:00:00,0.004121999147686917,18.3,1
2016-04-06 04:00:00,0.0023013873762962257,17.8,1
2016-04-06 05:00:00,0.0047136701548368765,17.2,1
2016-04-06 06:00:00,0.0020964771059235757,16.7,1
2016-04-06 07:00:00,0.004167053364269141,17.2,1
2016-04-06 08:00:00,0.00494729864103414,19.4,1
2016-04-06 09:00:00,0.01595312278043468,21.1,1
2016-04-06 10:00:00,0.028087504143188596,22.8,1
2016-04-06 11:00:00,0.029633363322126995,23.3,1
2016-04-06 12:00:00,0.028608054358634404,23.9,1
2016-04-06 13:00:00,0.030809863156399452,24.4,1
2016-04-06 14:00:00,0.031564799469671855,24.4,1
2016-04-06 15:00:00,0.030448837539656236,25.0,1
2016-04-06 16:00:00,0.027034139874047066,23.9,1
2016-04-06 17:00:00,0.0314074293290402,24.4,1
2016-04-06 18:00:00,0.03521213125621477,22.8,1
2016-04-06 19:00:00,0.03872340072920119,21.1,1
2016-04-06 20:00:00,0.03457890998626829,20.0,1
2016-04-06 21:00:00,0.038368033524314595,19.4,1
2016-04-06 22:00:00,0.027482930062976467,19.4,1
2016-04-06 23:00:00,0.036225010653913536,19.4,1
2016-04-07 00:00:00,0.031691107533500636,17.2,1
2016-04-07 01:00:00,0.02499730100857048,17.2,1
2016-04-07 02:00:00,0.04854732705147024,17.2,1
2016-04-07 03:00:00,0.01685702448032577,16.7,1
2016-04-07 04:00:00,0.04538299635399404,16.7,1
2016-04-07 05:00:00,0.024918367346938777,16.7,1
2016-04-07 06:00:00,0.029936431649225815,17.2,1
2016-04-07 07:00:00,0.025389128273118993,17.8,1
2016-04-07 08:00:00,0.04268220559685591,19.4,1
2016-04-07 09:00:00,0.032540058714901274,20.6,1
2016-04-07 10:00:00,0.046718618305790986,21.7,1
2016-04-07 11:00:00,0.04423448079928027,25.0,1
2016-04-07 12:00:00,0.04124144135612482,25.0,1
2016-04-07 13:00:00,0.02810606562810739,25.6,1
2016-04-07 14:00:00,0.05006903735972346,26.1,1
2016-04-07 15:00:00,0.028944268194516787,27.2,1
2016-04-07 16:00:00,0.03298401912969364,27.2,1
2016-04-07 17:00:00,0.047289123538046304,27.2,1
2016-04-07 18:00:00,0.04224267247502249,25.6,1
2016-04-07 19:00:00,0.034959017945925465,23.9,1
2016-04-07 20:00:00,0.03644616222359014,22.8,1
2016-04-07 21:00:00,0.04787539656233723,21.1,1
2016-04-07 22:00:00,0.015171220228230503,20.0,1
2016-04-07 23:00:00,0.01478112126521142,19.4,1
2016-04-08 00:00:00,0.033719967801505754,18.3,1
2016-04-08 01:00:00,0.028697239452625596,18.3,1
2016-04-08 02:00:00,0.027643709455940146,17.8,1
2016-04-08 03:00:00,0.030162247265495525,16.7,1
2016-04-08 04:00:00,0.026336237511245798,16.1,1
2016-04-08 05:00:00,0.030273237369193615,15.6,1
2016-04-08 06:00:00,0.029717458212983567,16.1,1
2016-04-08 07:00:00,0.028733794213741178,15.6,1
2016-04-08 08:00:00,0.03651411051659643,18.9,1
2016-04-08 09:00:00,0.02992303139353189,21.7,1
2016-04-08 10:00:00,0.02711316823713244,23.3,1
2016-04-08 11:00:00,0.033265022018087974,25.6,1
2016-04-08 12:00:00,0.030964155499786917,27.2,1
2016-04-08 13:00:00,0.030055495051849047,27.2,1
2016-04-08 14:00:00,0.030137506510724936,28.9,1
2016-04-08 15:00:00,0.032995927837492306,29.4,1
2016-04-08 16:00:00,0.030521852360433734,28.9,1
2016-04-08 17:00:00,0.02879089919030257,27.2,1
2016-04-08 18:00:00,0.03181017093612387,25.6,1
2016-04-08 19:00:00,0.02905218050097069,23.9,1
2016-04-08 20:00:00,0.029450755244092994,22.8,1
2016-04-08 21:00:00,0.027826222832520477,21.7,1
2016-04-08 22:00:00,0.026130995785785312,20.6,1
2016-04-08 23:00:00,0.029772834888015527,19.4,1
2016-04-09 00:00:00,0.028175102987830863,18.9,1
2016-04-09 01:00:00,0.028008736209100805,17.8,1
2016-04-09 02:00:00,0.030650504285240777,17.8,1
2016-04-09 03:00:00,0.02048612623703774,17.2,1
2016-04-09 04:00:00,0.021407500355130452,16.7,1
2016-04-09 05:00:00,0.01941810691794119,16.1,1
2016-04-09 06:00:00,0.03749327619678962,15.0,1
2016-04-09 07:00:00,0.029210142525687766,15.6,1
2016-04-09 08:00:00,0.02687494673043231,17.2,1
2016-04-09 09:00:00,0.027674108622567355,18.3,1
2016-04-09 10:00:00,0.022632889814858656,18.9,1
2016-04-09 11:00:00,0.029225697239452623,20.6,1
2016-04-09 12:00:00,0.03078862635541455,21.7,1
2016-04-09 13:00:00,0.029243619489559163,22.8,1
2016-04-09 14:00:00,0.02846460533169184,23.9,1
2016-04-09 15:00:00,0.02676746058051991,23.9,1
2016-04-09 16:00:00,0.03584118566219991,24.4,1
2016-04-09 17:00:00,0.0299539987688811,25.0,1
2016-04-09 18:00:00,0.028635281026563757,23.3,1
2016-04-09 19:00:00,0.02654448600786022,21.1,1
2016-04-09 20:00:00,0.033059874994081154,20.6,1
2016-04-09 21:00:00,0.03154339694114305,18.3,1
2016-04-09 22:00:00,0.02278159477247976,16.7,1
2016-04-09 23:00:00,0.02838150480609877,15.6,1
2016-04-10 00:00:00,0.03207746578909986,13.9,1
2016-04-10 01:00:00,0.03190309673753492,16.1,1
2016-04-10 02:00:00,0.02038995691083858,15.0,1
2016-04-10 03:00:00,0.03139594677778303,14.4,1
2016-04-10 04:00:00,0.014018869264643212,13.3,1
2016-04-10 05:00:00,0.01955907003172499,13.3,1
2016-04-10 06:00:00,0.026438822860930914,12.8,1
2016-04-10 07:00:00,0.02742198967754155,15.0,1
2016-04-10 08:00:00,0.03035084521047398,18.3,1
2016-04-10 09:00:00,0.029113215587859273,21.7,1
2016-04-10 10:00:00,0.025717505563710403,23.3,1
2016-04-10 11:00:00,0.030677470524172547,23.9,1
2016-04-10 12:00:00,0.030123277617311425,25.0,1
2016-04-10 13:00:00,0.03156664614801837,25.6,1
2016-04-10 14:00:00,0.03461139258487617,26.1,1
2016-04-10 15:00:00,0.032894336853070694,26.1,1
2016-04-10 16:00:00,0.040959088972015716,25.6,1
2016-04-10 17:00:00,0.03396020171409631,25.0,1
2016-04-10 18:00:00,0.03327517874899379,23.3,1
2016-04-10 19:00:00,0.032237321842890285,21.7,1
2016-04-10 20:00:00,0.03196578909986268,20.0,1
2016-04-10 21:00:00,0.033678086083621384,18.9,1
2016-04-10 22:00:00,0.029725034329276954,17.8,1
2016-04-10 23:00:00,0.028475590700317247,18.3,1
2016-04-11 00:00:00,0.029117477153274302,17.2,1
2016-04-11 01:00:00,0.034438278327572326,16.1,1
2016-04-11 02:00:00,0.028959017945925467,16.7,1
2016-04-11 03:00:00,0.033768099815332166,15.6,1
2016-04-11 04:00:00,0.03466608267436905,16.1,1
2016-04-11 05:00:00,0.043579288792082956,17.2,1
2016-04-11 06:00:00,0.019292722193285667,17.8,1
2016-04-11 07:00:00,0.04820486291964581,18.3,1
2016-04-11 08:00:00,0.04045809460675221,20.6,1
2016-04-11 09:00:00,0.0401994886121502,23.3,1
2016-04-11 10:00:00,0.03635872910649179,23.9,1
2016-04-11 11:00:00,0.03904604858184573,25.6,1
2016-04-11 12:00:00,0.07121142099531227,26.1,1
2016-04-11 13:00:00,0.029648941711255268,27.2,1
2016-04-11 14:00:00,0.0374129220133529,25.0,1
2016-04-11 15:00:00,0.03743200435626687,26.1,1
2016-04-11 16:00:00,0.033882096690184195,26.1,1
2016-04-11 17:00:00,0.04048915668355509,25.0,1
2016-04-11 18:00:00,0.0334455466641413,23.9,1
2016-04-11 19:00:00,0.034447038212036554,21.7,1
2016-04-11 20:00:00,0.03438292532790378,20.6,1
2016-04-11 21:00:00,0.025976963871395427,19.4,1
2016-04-11 22:00:00,0.030665159335195796,19.4,1
2016-04-11 23:00:00,0.017480917657086033,18.3,1
2016-04-12 00:00:00,0.030291135943936738,17.8,1
2016-04-12 01:00:00,0.02578730053506321,17.2,1
2016-04-12 02:00:00,0.02504732705147024,16.7,1
2016-04-12 03:00:00,0.02862138358823808,16.1,1
2016-04-12 04:00:00,0.031833988351721194,13.9,1
2016-04-12 05:00:00,0.023317060466878165,16.1,1
2016-04-12 06:00:00,0.0221609451205076,16.1,1
2016-04-12 07:00:00,0.029760002841043607,15.0,1
2016-04-12 08:00:00,0.026786353520526537,20.0,1
2016-04-12 09:00:00,0.0310170225862967,22.2,1
2016-04-12 10:00:00,0.03579397698754676,23.9,1
2016-04-12 11:00:00,0.028347033476963872,25.0,1
2016-04-12 12:00:00,0.028041218807708698,26.7,1
2016-04-12 13:00:00,0.03375320801174298,26.7,1
2016-04-12 14:00:00,0.04138879681803114,27.8,1
2016-04-12 15:00:00,0.03449273166343104,27.8,1
2016-04-12 16:00:00,0.03141701785122401,27.8,1
2016-04-12 17:00:00,0.029823026658459206,27.8,1
2016-04-12 18:00:00,0.04768196884322174,27.2,1
2016-04-12 19:00:00,0.018567001278469622,25.6,1
2016-04-12 20:00:00,0.033682016193948575,23.3,1
2016-04-12 21:00:00,0.030064752118945024,23.9,1
2016-04-12 22:00:00,0.03426218097447796,22.8,1
2016-04-12 23:00:00,0.033313154031914385,22.2,1
2016-04-13 00:00:00,0.026396775415502626,20.0,1
2016-04-13 01:00:00,0.025042497277333205,20.6,1
2016-04-13 02:00:00,0.028209905772053602,19.4,1
2016-04-13 03:00:00,0.024165254036649462,19.4,1
2016-04-13 04:00:00,0.02633941000994365,18.3,1
2016-04-13 05:00:00,0.02554848714427766,18.3,1
2016-04-13 06:00:00,0.028663265306122447,17.8,1
2016-04-13 07:00:00,0.03243432454188172,19.4,1
2016-04-13 08:00:00,0.03157720536010228,22.8,1
2016-04-13 09:00:00,0.0309535726123396,23.9,1
2016-04-13 10:00:00,0.02979963539940338,25.0,1
2016-04-13 11:00:00,0.036824683933898386,25.0,1
2016-04-13 12:00:00,0.036825086415076466,27.8,1
2016-04-13 13:00:00,0.03245728964439604,28.3,1
2016-04-13 14:00:00,0.04740304938680809,27.8,1
2016-04-13 15:00:00,0.04371949429423741,27.8,1
2016-04-13 16:00:00,0.03393261991571571,28.9,1
2016-04-13 17:00:00,0.0462585823192386,26.1,1
2016-04-13 18:00:00,0.03103191438988588,24.4,1
2016-04-13 19:00:00,0.05230463090108433,23.3,1
2016-04-13 20:00:00,0.03727745158388181,21.1,1
2016-04-13 21:00:00,0.0333123253941948,21.7,1
2016-04-13 22:00:00,0.02837359723471755,21.1,1
2016-04-13 23:00:00,0.03031677636251717,21.1,1
2016-04-14 00:00:00,0.027279606041952745,20.6,1
2016-04-14 01:00:00,0.02778351247691652,20.6,1
2016-04-14 02:00:00,0.029539182726454852,20.0,1
2016-04-14 03:00:00,0.03247878687437852,19.4,1
2016-04-14 04:00:00,0.02583642691415313,20.0,1
2016-04-14 05:00:00,0.026275462853354796,19.4,1
2016-04-14 06:00:00,0.025838581372224063,19.4,1
2016-04-14 07:00:00,0.03356461006676452,20.0,1
2016-04-14 08:00:00,0.030744424451915338,21.1,1
2016-04-14 09:00:00,0.033601993465599694,23.3,1
2016-04-14 10:00:00,0.03340042142146882,23.9,1
2016-04-14 11:00:00,0.039933708982432876,25.0,1
2016-04-14 12:00:00,0.027205833609545906,26.7,1
2016-04-14 13:00:00,0.0426640465931152,26.7,1
2016-04-14 14:00:00,0.03944005397982859,28.3,1
2016-04-14 15:00:00,0.0441609451205076,28.9,1
2016-04-14 16:00:00,0.04085709550641602,28.9,1
2016-04-14 17:00:00,0.042186869643449025,26.7,1
2016-04-14 18:00:00,0.04262791798854112,23.3,1
2016-04-14 19:00:00,0.04281059709266537,22.8,1
2016-04-14 20:00:00,0.03954519626876271,21.7,1
2016-04-14 21:00:00,0.03642767176476159,21.1,1
2016-04-14 22:00:00,0.02635323642217908,20.6,1
2016-04-14 23:00:00,0.028590321511435198,20.6,1
2016-04-15 00:00:00,0.013752000568208722,20.6,1
2016-04-15 01:00:00,0.03174707609261802,20.6,1
2016-04-15 02:00:00,0.03417027321369383,20.6,1
2016-04-15 03:00:00,0.02708452104739808,20.0,1
2016-04-15 04:00:00,0.027759363606231355,20.0,1
2016-04-15 05:00:00,0.028134049907666082,20.0,1
2016-04-15 06:00:00,0.02868341304039017,20.0,1
2016-04-15 07:00:00,0.035932264785264456,20.0,1
2016-04-15 08:00:00,0.035599460201714096,21.1,1
2016-04-15 09:00:00,0.03962346702021876,23.3,1
2016-04-15 10:00:00,0.05072046498413751,23.9,1
2016-04-15 11:00:00,0.0377615417396657,24.4,1
2016-04-15 12:00:00,0.04876289123538046,25.6,1
2016-04-15 13:00:00,0.047482480231071544,26.7,1
2016-04-15 14:00:00,0.05036902788957811,26.1,1
2016-04-15 15:00:00,0.05755035749798759,24.4,1
2016-04-15 16:00:00,0.05540425683034234,25.0,1
2016-04-15 17:00:00,0.05958811970263743,25.6,1
2016-04-15 18:00:00,0.05155009706899001,23.3,1
2016-04-15 19:00:00,0.048003101472607605,22.2,1
2016-04-15 20:00:00,0.040416544343955675,21.7,1
2016-04-15 21:00:00,0.049678275486528714,21.7,1
2016-04-15 22:00:00,0.02763480751929542,21.1,1
2016-04-15 23:00:00,0.02858066196316113,21.1,1
2016-04-16 00:00:00,0.03727622046498414,21.1,1
2016-04-16 01:00:00,0.03134473696671244,21.1,1
2016-04-16 02:00:00,0.027815995075524406,21.1,1
2016-04-16 03:00:00,0.020733083952838675,21.1,1
2016-04-16 04:00:00,0.03373355746010701,21.7,1
2016-04-16 05:00:00,0.02243512950423789,21.1,1
2016-04-16 06:00:00,0.02579111226857332,21.1,1
2016-04-16 07:00:00,0.045606302381741556,21.7,1
2016-04-16 08:00:00,0.0412000568208722,22.2,1
2016-04-16 09:00:00,0.037183460391117,22.2,1
2016-04-16 10:00:00,0.04194182963208485,23.3,1
2016-04-16 11:00:00,0.04811977366352573,23.9,1
2016-04-16 12:00:00,0.04838529286424546,21.7,1
2016-04-16 13:00:00,0.059795681613712764,23.3,1
2016-04-16 14:00:00,0.05989942705620531,25.6,1
2016-04-16 15:00:00,0.05994298972489227,25.0,1
2016-04-16 16:00:00,0.06557521662957527,24.4,1
2016-04-16 17:00:00,0.06377839859841848,23.3,1
2016-04-16 18:00:00,0.06301313982669633,22.2,1
2016-04-16 19:00:00,0.054388867844121405,21.1,1
2016-04-16 20:00:00,0.05190837634357687,20.6,1
2016-04-16 21:00:00,0.051436786779677064,20.0,1
2016-04-16 22:00:00,0.042585136606846916,19.4,1
2016-04-16 23:00:00,0.04584968511766655,18.9,1
2016-04-17 00:00:00,0.026909418059567213,18.9,1
2016-04-17 01:00:00,0.03046507883896018,18.3,1
2016-04-17 02:00:00,0.03996893792319712,17.8,1
2016-04-17 03:00:00,0.042991192764808936,16.7,1
2016-04-17 04:00:00,0.033780103224584496,16.7,1
2016-04-17 05:00:00,0.02890555897533027,17.8,1
2016-04-17 06:00:00,0.0058939106965291916,17.2,1
2016-04-17 07:00:00,0.0330928547753208,18.9,1
2016-04-17 08:00:00,0.05257190207869691,21.1,1
2016-04-17 09:00:00,0.037863961361806905,22.8,1
2016-04-17 10:00:00,0.04385304701927174,23.9,1
2016-04-17 11:00:00,0.035993465599696954,26.1,1
2016-04-17 12:00:00,0.05701680950802594,26.1,1
2016-04-17 13:00:00,0.060936550026042896,24.4,1
2016-04-17 14:00:00,0.06733955206212415,25.0,1
2016-04-17 15:00:00,0.06914101046451063,25.6,1
2016-04-17 16:00:00,0.07319042094796155,23.9,1
2016-04-17 17:00:00,0.0702373455182537,23.3,1
2016-04-17 18:00:00,0.0653670391590511,21.7,1
2016-04-17 19:00:00,0.053297694019603194,20.0,1
2016-04-17 20:00:00,0.05713736445854444,19.4,1
2016-04-17 21:00:00,0.05750454566977603,17.8,1
2016-04-17 22:00:00,0.03922089114067901,17.2,1
2016-04-17 23:00:00,0.030356906103508687,16.7,1
2016-04-18 00:00:00,0.030386713386050472,16.1,1
2016-04-18 01:00:00,0.036050428524077846,15.6,1
2016-04-18 02:00:00,0.03931424309863156,16.7,1
2016-04-18 03:00:00,0.020971968369714475,17.2,1
2016-04-18 04:00:00,0.02376701074861499,16.7,1
2016-04-18 05:00:00,0.03340115535773474,16.1,1
2016-04-18 06:00:00,0.018900894928737155,17.2,1
2016-04-18 07:00:00,0.0474962119418533,18.3,1
2016-04-18 08:00:00,0.0407372034660732,21.1,1
2016-04-18 09:00:00,0.05638067616837918,22.8,1
2016-04-18 10:00:00,0.05950035513045125,23.3,1
2016-04-18 11:00:00,0.06116428334674937,25.0,1
2016-04-18 12:00:00,0.06402886026800511,25.6,1
2016-04-18 13:00:00,0.07232257682655428,26.7,1
2016-04-18 14:00:00,0.07008189308205881,26.7,1
2016-04-18 15:00:00,0.07144815095411713,26.1,1
2016-04-18 16:00:00,0.07228294426819451,25.6,1
2016-04-18 17:00:00,0.06976315166437805,25.0,1
2016-04-18 18:00:00,0.06684087788247549,23.3,1
2016-04-18 19:00:00,0.05851652540366495,21.7,1
2016-04-18 20:00:00,0.055966025853496845,20.0,1
2016-04-18 21:00:00,0.052769567687864005,19.4,1
2016-04-18 22:00:00,0.04588924664993607,17.8,1
2016-04-18 23:00:00,0.050567948293006294,17.2,1
2016-04-19 00:00:00,0.05371951796960083,17.2,1
2016-04-19 01:00:00,0.046004971826317534,16.7,1
2016-04-19 02:00:00,0.04063104313651215,16.1,1
2016-04-19 03:00:00,0.04264098678914721,16.1,1
2016-04-19 04:00:00,0.036117453477910885,15.6,1
2016-04-19 05:00:00,0.021909654813201382,15.0,1
2016-04-19 06:00:00,0.028092168189781712,15.6,1
2016-04-19 07:00:00,0.04261802168663289,17.2,1
2016-04-19 08:00:00,0.04108731474028126,19.4,1
2016-04-19 09:00:00,0.035511956058525494,22.8,1
2016-04-19 10:00:00,0.03866769259908139,23.3,1
2016-04-19 11:00:00,0.030154671149202138,24.4,1
2016-04-19 12:00:00,0.03713558880628817,26.1,1
2016-04-19 13:00:00,0.03324245939675174,26.7,1
2016-04-19 14:00:00,0.03359699796391875,26.7,1
2016-04-19 15:00:00,0.044520976371987306,26.7,1
2016-04-19 16:00:00,0.05417228561958426,26.7,1
2016-04-19 17:00:00,0.04496136180690374,25.6,1
2016-04-19 18:00:00,0.04076251242956579,25.0,1
2016-04-19 19:00:00,0.042666982338178894,22.8,1
2016-04-19 20:00:00,0.03372572091481604,21.1,1
2016-04-19 21:00:00,0.04664759221554051,19.4,1
2016-04-19 22:00:00,0.034957171267578954,19.4,1
2016-04-19 23:00:00,0.017991311141626023,18.3,1
2016-04-20 00:00:00,0.023649936076518774,17.2,1
2016-04-20 01:00:00,0.025509280742459395,17.8,1
2016-04-20 02:00:00,0.034071026090250485,16.7,1
2016-04-20 03:00:00,0.04265990340451726,16.7,1
2016-04-20 04:00:00,0.029722193285666932,17.2,1
2016-04-20 05:00:00,0.02823154505421658,13.9,1
2016-04-20 06:00:00,0.02815594961882665,13.9,1
2016-04-20 07:00:00,0.035264832615180645,16.7,1
2016-04-20 08:00:00,0.03788503243524788,21.1,1
2016-04-20 09:00:00,0.04398967754155026,23.3,1
2016-04-20 10:00:00,0.03595975188219139,24.4,1
2016-04-20 11:00:00,0.046434940101330556,25.6,1
2016-04-20 12:00:00,0.036032340546427385,27.0,1
2016-04-20 13:00:00,0.04908501823002983,26.0,1
2016-04-20 14:00:00,0.04601337658033051,27.0,1
2016-04-20 15:00:00,0.048586793882286095,26.0,1
2016-04-20 16:00:00,0.05877565225626213,27.0,1
2016-04-20 17:00:00,0.05732579667597897,26.0,1
2016-04-20 18:00:00,0.0548131777072778,24.0,1
2016-04-20 19:00:00,0.05439710687059046,23.0,1
2016-04-20 20:00:00,0.04346472370850892,22.0,1
2016-04-20 21:00:00,0.039024148870685164,20.0,1
2016-04-20 22:00:00,0.04191618921350443,20.0,1
2016-04-20 23:00:00,0.03364503527629149,20.0,1
2016-04-21 00:00:00,0.027428808182205597,19.0,1
2016-04-21 01:00:00,0.01861771390690847,18.0,1
2016-04-21 02:00:00,0.04305281973578294,18.0,1
2016-04-21 03:00:00,0.03595783417775463,18.0,1
2016-04-21 04:00:00,0.03506468109285477,18.0,1
2016-04-21 05:00:00,0.026765377148539226,19.0,1
2016-04-21 06:00:00,0.01898946446327951,18.0,1
2016-04-21 07:00:00,0.04845856811402055,18.9,1
2016-04-21 08:00:00,0.046493820730148204,21.7,1
2016-04-21 09:00:00,0.050137790615085935,23.3,1
2016-04-21 10:00:00,0.053914342535157915,25.0,1
2016-04-21 11:00:00,0.0642722193285667,28.0,1
2016-04-21 12:00:00,0.06676061840049244,28.0,1
2016-04-21 13:00:00,0.07128254178701642,29.0,1
2016-04-21 14:00:00,0.07556638571902079,27.8,1
2016-04-21 15:00:00,0.0758788768407595,28.3,1
2016-04-21 16:00:00,0.06993110469245703,28.3,1
2016-04-21 17:00:00,0.06939597045314647,27.8,1
2016-04-21 18:00:00,0.06204427292958946,26.1,1
2016-04-21 19:00:00,0.059611345234149335,24.4,1
2016-04-21 20:00:00,0.05532840096595482,22.8,1
2016-04-21 21:00:00,0.052091552630332875,21.7,1
2016-04-21 22:00:00,0.05431284625218997,21.1,1
2016-04-21 23:00:00,0.0593221743453762,20.6,1
2016-04-22 00:00:00,0.05694770112221222,19.4,1
2016-04-22 01:00:00,0.05159472512903073,18.9,1
2016-04-22 02:00:00,0.04630429944599649,19.4,1
2016-04-22 03:00:00,0.0452388844168758,18.3,1
2016-04-22 04:00:00,0.039223235001657274,18.3,1
2016-04-22 05:00:00,0.060017259339930865,16.7,1
2016-04-22 06:00:00,0.05809254699559638,18.3,1
2016-04-22 07:00:00,0.07827219565320329,19.4,1
2016-04-22 08:00:00,0.07166745584544723,22.2,1
2016-04-22 09:00:00,0.07454559874994081,25.0,1
2016-04-22 10:00:00,0.08251534163549411,26.1,1
2016-04-22 11:00:00,0.08006891898290638,27.2,1
2016-04-22 12:00:00,0.07927991382167716,28.3,1
2016-04-22 13:00:00,0.07583900752876556,28.9,1
2016-04-22 14:00:00,0.08234464226525877,28.9,1
2016-04-22 15:00:00,0.07895693451394478,29.4,1
2016-04-22 16:00:00,0.08267294852975993,29.4,1
2016-04-22 17:00:00,0.08507199678015057,28.9,1
2016-04-22 18:00:00,0.08101669113120887,27.2,1
2016-04-22 19:00:00,0.07605357734741228,23.9,1
2016-04-22 20:00:00,0.08128730053506321,22.2,1
2016-04-22 21:00:00,0.07796079359818173,22.8,1
2016-04-22 22:00:00,0.0662362327761731,21.7,1
2016-04-22 23:00:00,0.06169633978881576,21.7,1
2016-04-23 00:00:00,0.06044090629291159,21.1,1
2016-04-23 01:00:00,0.06177359249964487,21.7,1
2016-04-23 02:00:00,0.05920886405606326,21.7,1
2016-04-23 03:00:00,0.06340903925375253,21.7,1
2016-04-23 04:00:00,0.05826956768786401,21.7,1
2016-04-23 05:00:00,0.05727008854585918,21.1,1
2016-04-23 06:00:00,0.05155052322553151,20.0,1
2016-04-23 07:00:00,0.04991498176997017,20.6,1
2016-04-23 08:00:00,0.0585792177659927,22.2,1
2016-04-23 09:00:00,0.049120744353425824,22.8,1
2016-04-23 10:00:00,0.05483389365026753,24.4,1
2016-04-23 11:00:00,0.05098250390643496,26.1,1
2016-04-23 12:00:00,0.05584563663052228,26.1,1
2016-04-23 13:00:00,0.0598733841564468,26.7,1
2016-04-23 14:00:00,0.0479713054595388,28.9,1
2016-04-23 15:00:00,0.06032882712249633,29.4,1
2016-04-23 16:00:00,0.0451864198115441,28.9,1
2016-04-23 17:00:00,0.0472224300393011,27.8,1
2016-04-23 18:00:00,0.03119087077986647,28.3,1
2016-04-23 19:00:00,0.029930015625739857,26.1,1
2016-04-23 20:00:00,0.04090688479568161,25.0,1
2016-04-23 21:00:00,0.042088640560632606,23.9,1
2016-04-23 22:00:00,0.027966452010038355,22.8,1
2016-04-23 23:00:00,0.037386523983143134,22.2,1
2016-04-24 00:00:00,0.03170334769638714,21.1,1
2016-04-24 01:00:00,0.01984009659548274,21.1,1
2016-04-24 02:00:00,0.027373786637624884,20.0,1
2016-04-24 03:00:00,0.026297528292059284,17.2,1
2016-04-24 04:00:00,0.026060727307164164,17.2,1
2016-04-24 05:00:00,0.028447274965670722,19.4,1
2016-04-24 06:00:00,0.02440605615796202,17.8,1
2016-04-24 07:00:00,0.03159728206827975,19.4,1
2016-04-24 08:00:00,0.03490139211136891,21.7,1
2016-04-24 09:00:00,0.0342757469577158,23.9,1
2016-04-24 10:00:00,0.03972321132629386,26.1,1
2016-04-24 11:00:00,0.03847852644538093,28.3,1
2016-04-24 12:00:00,0.035290970216392825,29.4,1
2016-04-24 13:00:00,0.03788477200625029,28.9,1
2016-04-24 14:00:00,0.04010838581372224,28.9,1
2016-04-24 15:00:00,0.039537051943747334,30.0,1
2016-04-24 16:00:00,0.03530638287797718,28.9,1
2016-04-24 17:00:00,0.04696190634026232,27.8,1
2016-04-24 18:00:00,0.05556844547563805,26.1,1
2016-04-24 19:00:00,0.036214119986741795,24.4,1
2016-04-24 20:00:00,0.051265684928263645,23.3,1
2016-04-24 21:00:00,0.03845437757469577,22.8,1
2016-04-24 22:00:00,0.028674913584923526,21.7,1
2016-04-24 23:00:00,0.03587698281168616,20.6,1
2016-04-25 00:00:00,0.019650007102609023,20.6,1
2016-04-25 01:00:00,0.02837643827832757,20.6,1
2016-04-25 02:00:00,0.040518798238552964,20.6,1
2016-04-25 03:00:00,0.02177619678962072,20.6,1
2016-04-25 04:00:00,0.022982835361522798,20.0,1
2016-04-25 05:00:00,0.04754858184573133,18.9,1
2016-04-25 06:00:00,0.02667794403144088,19.4,1
2016-04-25 07:00:00,0.030312372744921632,21.1,1
2016-04-25 08:00:00,0.035899545433022394,23.3,1
2016-04-25 09:00:00,0.03860450305412188,24.4,1
2016-04-25 10:00:00,0.03956226620578626,26.7,1
2016-04-25 11:00:00,0.041225436810455034,27.2,1
2016-04-25 12:00:00,0.03638230976845495,27.8,1
2016-04-25 13:00:00,0.037892182394999765,27.8,1
2016-04-25 14:00:00,0.04610447937875846,27.2,1
2016-04-25 15:00:00,0.044115583124200955,27.8,1
2016-04-25 16:00:00,0.047442681945167854,27.2,1
2016-04-25 17:00:00,0.04946237984753066,26.1,1
2016-04-25 18:00:00,0.0503128936029168,24.4,1
2016-04-25 19:00:00,0.045666603532364215,23.3,1
2016-04-25 20:00:00,0.04304015341635494,22.2,1
2016-04-25 21:00:00,0.041655665514465645,21.1,1
2016-04-25 22:00:00,0.03869309626402766,20.6,1
2016-04-25 23:00:00,0.04753402149722998,19.4,1
2016-04-26 00:00:00,0.03050679482930063,19.4,1
2016-04-26 01:00:00,0.020663146929305366,18.3,1
2016-04-26 02:00:00,0.029981722619442205,17.8,1
2016-04-26 03:00:00,0.028832212699464933,17.8,1
2016-04-26 04:00:00,0.033467848856479944,17.2,1
2016-04-26 05:00:00,0.03370223495430654,17.2,1
2016-04-26 06:00:00,0.022287016430702213,17.2,1
2016-04-26 07:00:00,0.04260743879918557,20.0,1
2016-04-26 08:00:00,0.042965291917230926,22.8,1
2016-04-26 09:00:00,0.04739305838344618,24.4,1
2016-04-26 10:00:00,0.04731069179411904,26.1,1
2016-04-26 11:00:00,0.042768975803778586,27.2,1
2016-04-26 12:00:00,0.05644644632795113,28.3,1
2016-04-26 13:00:00,0.03389632558359771,29.4,1
